"rep","p","THCM_RMSE_adaptive","THCM_RMSE_fixed","THCM_R2_adaptive","THCM_R2_fixed","ICM_RMSE_adaptive","ICM_RMSE_fixed","ICM_R2_adaptive","ICM_R2_fixed","sel_adaptive","sel_fixed","jaccard"
48,20000,0.179004434299448,0.18972893034914,0.743486274955344,0.711829085272509,0.334549744851174,0.346296207374692,0.644255217263005,0.61883536098101,743,829,0.155882352941176
49,20000,0.171873379691239,0.171761791379329,0.70087644934642,0.701264733519554,0.297475010291267,0.295585652926862,0.58826583877933,0.5934793361009,791,806,0.185597624350408
50,20000,0.136990058047885,0.11954394795035,0.755676317602907,0.813944439205939,0.240024057094057,0.242128117874216,0.699873456794293,0.694588550724011,866,909,0.16622864651774
51,20000,0.191082506327021,0.188815815304144,0.772774924742386,0.778133805546978,0.309941013213076,0.301230743451416,0.704153683604196,0.72054836387219,808,926,0.173207036535859
52,20000,0.187809280904766,0.197384922282357,0.748046618556014,0.721699464722501,0.627643971034155,0.63233165023527,0.370892876933241,0.361460570422191,788,987,0.150356448476993
53,20000,0.185878024660638,0.198564162416658,0.771027077898111,0.738705802351177,0.312188208950516,0.309222159721041,0.630426101981171,0.637415264654471,745,862,0.128511235955056
54,20000,0.221400964648619,0.23132457700539,0.653749136464328,0.622014272875917,0.283986369905843,0.293388989277265,0.656724973877127,0.633617401745809,812,1083,0.156898656898657
55,20000,0.205858205834513,0.197337691314208,0.76008156434924,0.779531097410439,0.609872320501833,0.584670749418345,0.324021600103448,0.378733828244332,970,826,0.190192180251822
56,20000,0.166152927585977,0.180363388835217,0.748402069697984,0.703525161119329,0.305029485467437,0.299375686979225,0.641501578781201,0.654668132059055,892,995,0.164096236890808
57,20000,0.13445798964091,0.160994999582321,0.762741443576302,0.659847684957187,0.553340298949259,0.56638615220438,0.410986395869704,0.382885177388791,755,894,0.151536312849162
58,20000,0.153913361734756,0.171106631495909,0.80878202148732,0.763674950335655,0.236947305606844,0.252404045701528,0.727712589887949,0.691029770442565,782,886,0.176304654442877
59,20000,0.203825159199135,0.217296611548831,0.738441329720432,0.702724273824916,0.532120549619914,0.524017616759347,0.450538178292071,0.467144767296126,722,944,0.134104833219877
60,20000,0.150431972881919,0.171911842031346,0.846301930089403,0.799275816966858,0.65198227147384,0.648209973355226,0.378064205827858,0.385240290549281,819,1036,0.17553865652725
